Year,Month,Day,Period,St_Hydro_R1,St_Hydro_R2,St_Hydro_R3,St_Wind_R1,St_Wind_R2,St_Wind_R3,St_Solar_R1,St_Solar_R2,St_Solar_R3,Hydro_R3,Hydro_R2,Hydro_R1,Solar_R1,Solar_R2,Solar_R3,Wind_R1,Wind_R2,Wind_R3
2020,4,28,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3408.362032736962,975.2175104682144,681.5196802436238
2020,4,28,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3298.7319318614386,943.8496003045298,659.5985725161781
2020,4,28,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3053.009291968024,873.5422154548914,610.465055196041
2020,4,28,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3072.6671031594974,879.1668062428624,614.395736581652
2020,4,28,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3130.1283974114963,895.6079177769318,625.8854206318995
2020,4,28,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,119.4943204407338,46.16380984835577,55.11143295280286,3280.5862599923867,938.6576703464028,655.9702512371526
2020,4,28,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,180.28056170841143,69.64713920599762,83.14637928096779,3350.900738484964,958.7763989341452,670.0299961933764
2020,4,28,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,200.02310160731523,77.27420344181292,92.25174646447437,3423.4834259611725,979.544118766654,684.5432813094784
2020,4,28,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,220.28518202987448,85.1019798943602,101.59672857386266,3262.4405881233342,933.4657403882755,652.3419299581271
2020,4,28,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,240.0277219287784,92.72904413017552,110.70209575736924,2779.31207507556,795.2306053863999,555.7378759971999
2020,4,28,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,255.61393763843927,98.75041063213496,117.89054353382176,2802.7502341073464,801.9368481157212,560.4244575561477
2020,4,28,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,262.36796444595905,101.35966944965072,121.00553757028456,2712.0218747620856,775.9771983250855,542.2828511610202
2020,4,28,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,1850.083804736752,714.7362037825865,853.2687510649173,2442.105005709935,698.7472401979444,488.31157213551575
2020,4,28,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,4450.903666155506,1719.501560742886,2052.781070028965,2569.8807784545106,735.3070803197563,513.861001141987
2020,4,28,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,6034.463182257056,2331.272397341966,2783.1273641165444,2863.9918766653977,819.4596117244004,572.6700418728587
2020,4,28,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,6537.897949679104,2525.762535355256,3015.314227295961,2724.875059002665,779.654815378759,544.8529120669965
2020,4,28,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,6858.973993298118,2649.802685295621,3163.3962514908835,2794.4334678340315,799.5572135515797,558.7614769699277
2020,4,28,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,4136.062108820355,1597.8699574033055,1907.574424944624,2882.13754912116,824.6515418503999,576.2983632692
2020,4,28,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3072.6671031594974,879.1668062428624,614.395736581652
2020,4,28,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3146.761929958127,900.367186905215,629.2113818043396
2020,4,28,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3289.6590959269124,941.2536353254662,657.7844118766653
2020,4,28,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3392.484569851541,970.6745717548532,678.3448991244766
2020,4,28,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3366.022131709174,963.1030072325848,673.0535972592311
2020,4,29,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3211.783920822231,918.971602588504,642.2128663875143
2020,4,29,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3214.808199467073,919.8369242481918,642.8175866006852
2020,4,29,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3258.6602398172818,932.3840883136656,651.5860296916634
2020,4,29,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3341.827902550438,956.180433955082,668.2158355538637
2020,4,29,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,3105.178098591549,888.469014084507,620.8964788732394
2020,4,29,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,2708.997596117244,775.1118766653976,541.6781309478492
2020,4,29,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,91.43913216334413,35.32535014482876,42.17222695518828,2467.0553045298816,705.8861438903691,493.3005138941758
2020,4,29,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,138.71731981598228,53.590161867439086,63.97718521042766,1933.270123715264,553.1568709554624,386.5673962695088
2020,4,29,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,163.65526495143976,63.22434827057421,75.47870165275174,1418.3866844309098,405.8358583936048,283.6137799771602
2020,4,29,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,188.59321008689724,72.85853467370933,86.98021809507581,873.2604586981347,249.86162923486864,174.61296155310237
2020,4,29,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,211.97253365138863,81.8905844266485,97.76288975975464,532.2730414921964,152.2966121050628,106.43075751808144
2020,4,29,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,233.2736951212586,90.11978531265974,107.58710172090646,348.54811282607994,99.72832099519998,69.6940043696
2020,4,29,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,236.3909382631908,91.32405861305163,109.02479127619698,288.81860928651,82.6382181294,57.7507800987
2020,4,29,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,1881.2562361560745,726.7789367865054,867.6456466178224,314.52497779791,89.9934522454,62.8909019167
2020,4,29,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,4564.683040836031,1763.4575362071903,2105.256738797069,379.5469680375,108.59786775,75.892386375
2020,4,29,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,6519.714031351167,2518.737607769637,3006.9277048901004,340.23134630931,97.3486863614,68.0310237347
2020,4,29,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,7287.07538479014,2815.1895518827737,3360.838950417447,227.57696782476,65.1154548344,45.5051960012
2020,4,29,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,7127.056903504288,2753.370189129324,3287.037553245868,201.8705995432049,57.76022078416435,40.36507422915867
2020,4,29,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,4186.97708013858,1617.5397546430395,1931.056687681036,210.94343479122,60.3561855668,42.1792347314
2020,4,29,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,397.69264296561,113.7897985834,79.5207082657
2020,4,29,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,708.4372725542443,202.7015987818804,141.65570993528738
2020,4,29,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,959.4524000761324,274.5232965359726,191.84748762847352
2020,4,29,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,1070.594640274077,306.3238675295013,214.07095546250477
2020,4,29,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,476.1473504042663,4016.7985818987854,584.1914608028004,0.0,0.0,0.0,1158.2987209744956,331.4181956604492,231.60784164446133
2020,4,30,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,1275.48951715866,364.9494096004,255.0407496442
2020,4,30,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,1115.202750285497,319.0873620098972,222.99057860677576
2020,4,30,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,1251.2952893033878,358.0268366958508,250.20298819946703
2020,4,30,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,1261.1241948991244,360.83913208983626,252.1683288922725
2020,4,30,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,1112.934541301865,318.43837076513125,222.53703844689755
2020,4,30,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,939.0385192234486,268.68237533307945,187.7656261895698
2020,4,30,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,127.80696881921963,49.37520531606748,58.945271766910885,905.7714541301864,259.1638370765131,181.11370384468972
2020,4,30,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,173.0069943772363,66.83716817174987,79.79177031862326,958.6963304149218,274.3069661210505,191.6963075751808
2020,4,30,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,197.42539898903843,76.27064235815301,91.0536718350656,1058.4975256947089,302.8625808907499,211.65207460982109
2020,4,30,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,221.32426307718524,85.50340432782419,102.07595842562618,1072.1067795964975,306.7565283593452,214.37331556909015
2020,4,30,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,246.78174873629808,95.33830294769126,113.81708979383198,1030.5229482299198,294.8583555386372,206.05841263799007
2020,4,30,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,315.88063838246154,122.03302777304482,145.68587493610497,1053.9611077274456,301.564598401218,210.74499429006465
2020,4,30,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,499.7979837564605,193.0851524961664,230.50955869824503,993.475534830605,284.2581652074609,198.6505900266463
2020,4,30,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,2041.7942579655817,788.7990117566876,941.6866587152836,971.5495146555004,277.984583174724,194.2663684811572
2020,4,30,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,4682.099199182143,1808.818497188618,2159.409712046345,1088.740312143129,311.5157974876284,217.6992767415302
2020,4,30,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,6342.031172261032,2450.0940296472995,2924.979400238541,1209.71145793681,346.12866387514265,241.8880852683669
2020,4,30,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,7294.348952121315,2817.9995229170217,3364.193559379792,1388.8999676437,397.3989722116482,277.7177578987438
2020,4,30,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,7171.737388538649,2770.631439768274,3307.6444368716984,1487.94509384445,425.738256733,297.5223449965
2020,4,30,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,4672.227929232691,1805.0049650707103,2154.857028454592,1610.4283783783785,460.7837837837837,322.0135135135135
2020,4,30,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,1968.8053977921584,563.3244004567948,393.6728587742672
2020,4,30,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,2374.8148058622,679.4938332698895,474.85654739246286
2020,4,30,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,2422.4471945184623,693.1226494099733,484.3808907499048
2020,4,30,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,2795.9456071564523,799.9898743814236,559.0638370765131
2020,4,30,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,2900.283220403502,829.8434716406547,579.9266844309097
2020,5,1,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,2785.3606318995053,796.9612485725162,556.9473163304149
2020,5,1,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,2994.791928054816,856.8847735059002,598.8241910925009
2020,5,1,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3146.0058602969166,900.150856490293,629.0602017510467
2020,5,1,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3339.5596935668063,955.531442710316,667.7622953939855
2020,5,1,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3438.6048191853824,983.8707270650932,687.566882375333
2020,5,1,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3436.3366102017512,983.2217358203274,687.1133422154548
2020,5,1,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,182.87826432668825,70.65070028965752,84.34445391037656,3424.9955652835934,979.976779596498,684.8456414160639
2020,5,1,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,164.17480547509513,63.42506048730618,75.71831657863349,3638.207209744956,1040.9819566044916,727.4784164446136
2020,5,1,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,211.4529931277333,81.68987220991652,97.52327483387288,3552.771338028169,1016.5366197183098,710.3950704225352
2020,5,1,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,448.3634719145794,173.21464303970012,206.7876810359516,3278.3180510087554,938.0086791016367,655.5167110772744
2020,5,1,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,1961.785017322656,757.8893303799625,904.785960129494,3151.2983479253903,901.6651693947468,630.1184621240959
2020,5,1,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,2816.9487192593856,1088.2616391208044,1299.192128130857,3228.417453368861,923.7308717167872,645.5388275599543
2020,5,1,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,3473.6479411597657,1341.961881070029,1602.065394445391,3229.173523030072,923.9472021317092,645.690007613247
2020,5,1,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,4160.480513432158,1607.303431589709,1918.8363264610664,3467.33546524986,992.0912825284,693.3117241882
2020,5,1,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,3397.795024706082,1312.6578974271597,1567.081615266655,3259.416309478492,932.6004187285876,651.7372097449562
2020,5,1,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,1826.7044811722608,705.7041540296475,842.4860794002386,3164.907601827179,905.559116863342,632.839703083365
2020,5,1,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,1223.517933208383,472.6772704038167,564.293150451525,3296.4637228778074,943.200609059764,659.1450323562999
2020,5,1,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,1524.331896404839,588.889643891634,703.0301925370591,3459.018700038066,989.7116482679862,691.6487438142367
2020,5,1,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,196.3863179417277,75.86921792468904,90.57444198330208,3666.9378568709553,1049.2025123715264,733.2232584697373
2020,5,1,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3972.39,1136.6,794.3
2020,5,1,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3773.54368050339,1079.7051012766,754.5396462643
2020,5,1,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3606.4522839741135,1031.896079177769,721.1288542063189
2020,5,1,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3532.3574571754853,1010.6956985154168,706.3132089836314
2020,5,1,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3218.5885477731254,920.9185763228016,643.5734868671489
2020,5,2,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3146.0058602969166,900.150856490293,629.0602017510467
2020,5,2,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3307.0486981347544,946.2292348686716,661.2615531023981
2020,5,2,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3288.146956604492,940.8209744956224,657.4820517700799
2020,5,2,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3288.146956604492,940.8209744956224,657.4820517700799
2020,5,2,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3424.239495622383,979.7604491815758,684.6944613627712
2020,5,2,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,0.0,0.0,0.0,3212.539990483441,919.187933003426,642.364046440807
2020,5,2,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,148.5885897654342,57.40369398534674,68.52986880218094,3146.761929958127,900.367186905215,629.2113818043396
2020,5,2,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,217.68747941159768,84.09841881070031,100.39865394445393,2969.0855590943097,849.5295392613999,593.6840691847
2020,5,2,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,364.1979070824104,140.69926392911913,167.97006304310787,2871.5525732775027,821.6229158736201,574.181842405786
2020,5,2,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,262.36796444595905,101.35966944965072,121.00553757028456,2904.0635687095546,830.9251237152645,580.6825846973734
2020,5,2,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,285.227747486795,110.19100698585792,131.5485943090816,2777.0438642199,794.581613606,555.284335463
2020,5,2,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,1308.2030385642072,505.3933617311297,603.3503833702504,2519.9801808146176,721.0292729349068,503.8831176246669
2020,5,2,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,1045.315533594593,403.832980064747,482.10523087408416,2461.7628169014083,704.3718309859154,492.2422535211267
2020,5,2,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,2805.518827738967,1083.8459703527003,1293.9205997614583,2172.944206318995,621.7336124857251,434.49147316330414
2020,5,2,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,4807.828005906741,1857.3908536377576,2217.396524109729,949.6234944803958,271.711001141987,189.88214693566803
2020,5,2,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,6843.907318112114,2643.9820310103937,3156.447418640313,1078.911406547392,308.70350209364284,215.7339360487247
2020,5,2,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,7758.298639745554,2997.235532458681,3578.169688192196,1508.3589741149597,431.5791777693185,301.6042063189949
2020,5,2,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,7646.077886635995,2953.881693644573,3526.412864201737,1593.7948458317474,456.0245146555006,318.68755234107346
2020,5,2,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,5061.883321974215,1955.5391276196967,2334.568222865905,2764.9467510468216,791.1203273696232,552.8654548915113
2020,5,2,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,638.3560662402751,6397.918216235525,930.4945499838004,101.31040211279604,39.13888226273641,46.72491054694155,3491.529695470118,999.0138561096308,698.1494861058242
